uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,7
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,32
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,44
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
MS,PNEUMONIA,DOMICILIO,"< 9",F,1
MS,PNEUMONIA,HOSPITAL,"< 9",F,23
MS,PNEUMONIA,HOSPITAL,"< 9",M,30
MS,PNEUMONIA,VIA_PUBLICA,"< 9",M,3
MS,SEPTICEMIA,HOSPITAL,"< 9",F,59
MS,SEPTICEMIA,HOSPITAL,"< 9",M,74
MS,SRAG,HOSPITAL,"< 9",M,2
MT,OUTRAS,DOMICILIO,"< 9",F,4
MT,OUTRAS,DOMICILIO,"< 9",M,11
MT,OUTRAS,HOSPITAL,"< 9",F,154
MT,OUTRAS,HOSPITAL,"< 9",I,3
MT,OUTRAS,HOSPITAL,"< 9",M,157
MT,OUTRAS,IGNORADO,"< 9",F,91
MT,OUTRAS,IGNORADO,"< 9",M,124
MT,OUTRAS,OUTRO,"< 9",F,8
MT,OUTRAS,OUTRO,"< 9",I,2
MT,OUTRAS,OUTRO,"< 9",M,16
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,OUTRAS,VIA_PUBLICA,"< 9",F,2
MT,OUTRAS,VIA_PUBLICA,"< 9",M,3
MT,COVID,HOSPITAL,"< 9",F,2
MT,COVID,HOSPITAL,"< 9",M,4
MT,COVID,OUTRO,"< 9",M,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,COVID,VIA_PUBLICA,"< 9",F,1
MT,INDETERMINADA,DOMICILIO,"< 9",M,1
MT,INDETERMINADA,IGNORADO,"< 9",F,1
MT,INDETERMINADA,IGNORADO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,19
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,12
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,14
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,20
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
MT,PNEUMONIA,DOMICILIO,"< 9",M,2
MT,PNEUMONIA,HOSPITAL,"< 9",F,12
MT,PNEUMONIA,HOSPITAL,"< 9",M,12
MT,PNEUMONIA,IGNORADO,"< 9",F,4
MT,PNEUMONIA,IGNORADO,"< 9",M,2
MT,SEPTICEMIA,HOSPITAL,"< 9",F,34
MT,SEPTICEMIA,HOSPITAL,"< 9",M,57
MT,SEPTICEMIA,IGNORADO,"< 9",F,18
MT,SEPTICEMIA,IGNORADO,"< 9",M,28
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,SRAG,HOSPITAL,"< 9",M,1
MT,SRAG,IGNORADO,"< 9",M,1
PA,OUTRAS,DOMICILIO,"< 9",F,32
PA,OUTRAS,DOMICILIO,"< 9",M,45
PA,OUTRAS,HOSPITAL,"< 9",F,305
PA,OUTRAS,HOSPITAL,"< 9",I,5
PA,OUTRAS,HOSPITAL,"< 9",M,319
PA,OUTRAS,IGNORADO,"< 9",M,1
PA,OUTRAS,OUTRO,"< 9",F,16
PA,OUTRAS,OUTRO,"< 9",M,16
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,12
PA,OUTRAS,VIA_PUBLICA,"< 9",F,5
PA,OUTRAS,VIA_PUBLICA,"< 9",M,7
PA,COVID,DOMICILIO,"< 9",F,2
PA,COVID,HOSPITAL,"< 9",F,13
PA,COVID,HOSPITAL,"< 9",M,22
PA,COVID,OUTRO,"< 9",M,2
PA,INDETERMINADA,DOMICILIO,"< 9",M,2
PA,INDETERMINADA,HOSPITAL,"< 9",F,2
PA,INDETERMINADA,HOSPITAL,"< 9",M,1
PA,INDETERMINADA,OUTRO,"< 9",F,1
PA,INDETERMINADA,OUTRO,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,6
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,68
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,3
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,105
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
PA,PNEUMONIA,DOMICILIO,"< 9",F,2
PA,PNEUMONIA,DOMICILIO,"< 9",M,4
PA,PNEUMONIA,HOSPITAL,"< 9",F,55
PA,PNEUMONIA,HOSPITAL,"< 9",M,72
PA,PNEUMONIA,OUTRO,"< 9",F,1
PA,PNEUMONIA,OUTRO,"< 9",M,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PA,SEPTICEMIA,DOMICILIO,"< 9",M,2
PA,SEPTICEMIA,HOSPITAL,"< 9",F,104
PA,SEPTICEMIA,HOSPITAL,"< 9",M,154
PA,SEPTICEMIA,OUTRO,"< 9",F,1
PA,SEPTICEMIA,OUTRO,"< 9",M,2
PA,SEPTICEMIA,POSTO_SAUDE,"< 9",F,1
PA,SEPTICEMIA,VIA_PUBLICA,"< 9",M,2
PA,SRAG,HOSPITAL,"< 9",F,6
PA,SRAG,HOSPITAL,"< 9",M,9
PA,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PA,SRAG,VIA_PUBLICA,"< 9",M,1
PB,OUTRAS,DOMICILIO,"< 9",F,26
PB,OUTRAS,DOMICILIO,"< 9",M,31
PB,OUTRAS,HOSPITAL,"< 9",F,163
PB,OUTRAS,HOSPITAL,"< 9",I,6
PB,OUTRAS,HOSPITAL,"< 9",M,210
PB,OUTRAS,IGNORADO,"< 9",M,1
PB,OUTRAS,OUTRO,"< 9",F,3
PB,OUTRAS,OUTRO,"< 9",M,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,35
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",I,4
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,22
PB,OUTRAS,VIA_PUBLICA,"< 9",F,2
PB,OUTRAS,VIA_PUBLICA,"< 9",M,3
PB,COVID,DOMICILIO,"< 9",M,1
PB,COVID,HOSPITAL,"< 9",F,15
PB,COVID,HOSPITAL,"< 9",I,1
PB,COVID,HOSPITAL,"< 9",M,20
PB,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,INDETERMINADA,DOMICILIO,"< 9",M,1
PB,INDETERMINADA,HOSPITAL,"< 9",F,1
PB,INDETERMINADA,HOSPITAL,"< 9",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,27
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,37
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
PB,PNEUMONIA,DOMICILIO,"< 9",F,3
PB,PNEUMONIA,DOMICILIO,"< 9",M,5
PB,PNEUMONIA,HOSPITAL,"< 9",F,35
PB,PNEUMONIA,HOSPITAL,"< 9",M,39
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
PB,SEPTICEMIA,DOMICILIO,"< 9",F,3
PB,SEPTICEMIA,DOMICILIO,"< 9",M,2
PB,SEPTICEMIA,HOSPITAL,"< 9",F,81
PB,SEPTICEMIA,HOSPITAL,"< 9",M,107
PB,SEPTICEMIA,IGNORADO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",F,2
PB,SEPTICEMIA,OUTRO,"< 9",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,11
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,9
PB,SRAG,HOSPITAL,"< 9",F,4
PB,SRAG,HOSPITAL,"< 9",M,3
PE,OUTRAS,DOMICILIO,"< 9",F,34
PE,OUTRAS,DOMICILIO,"< 9",M,50
PE,OUTRAS,HOSPITAL,"< 9",F,801
PE,OUTRAS,HOSPITAL,"< 9",I,27
PE,OUTRAS,HOSPITAL,"< 9",M,958
PE,OUTRAS,IGNORADO,"< 9",F,3
PE,OUTRAS,IGNORADO,"< 9",M,5
PE,OUTRAS,OUTRO,"< 9",F,13
PE,OUTRAS,OUTRO,"< 9",M,14
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,9
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,14
PE,OUTRAS,VIA_PUBLICA,"< 9",F,10
PE,OUTRAS,VIA_PUBLICA,"< 9",M,12
PE,COVID,DOMICILIO,"< 9",M,1
PE,COVID,HOSPITAL,"< 9",F,25
PE,COVID,HOSPITAL,"< 9",M,24
PE,INDETERMINADA,DOMICILIO,"< 9",F,1
PE,INDETERMINADA,DOMICILIO,"< 9",M,3
PE,INDETERMINADA,HOSPITAL,"< 9",F,12
PE,INDETERMINADA,HOSPITAL,"< 9",I,4
PE,INDETERMINADA,HOSPITAL,"< 9",M,18
PE,INDETERMINADA,IGNORADO,"< 9",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,56
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,68
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,3
PE,PNEUMONIA,DOMICILIO,"< 9",M,3
PE,PNEUMONIA,HOSPITAL,"< 9",F,38
PE,PNEUMONIA,HOSPITAL,"< 9",M,53
PE,PNEUMONIA,OUTRO,"< 9",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,SEPTICEMIA,DOMICILIO,"< 9",M,2
PE,SEPTICEMIA,HOSPITAL,"< 9",F,165
PE,SEPTICEMIA,HOSPITAL,"< 9",M,242
PE,SEPTICEMIA,IGNORADO,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",F,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
PE,SRAG,DOMICILIO,"< 9",F,1
PE,SRAG,HOSPITAL,"< 9",F,16
PE,SRAG,HOSPITAL,"< 9",M,13
PI,OUTRAS,DOMICILIO,"< 9",F,14
PI,OUTRAS,DOMICILIO,"< 9",M,14
PI,OUTRAS,HOSPITAL,"< 9",F,52
PI,OUTRAS,HOSPITAL,"< 9",M,65
PI,OUTRAS,OUTRO,"< 9",F,2
PI,OUTRAS,OUTRO,"< 9",M,1
PI,OUTRAS,VIA_PUBLICA,"< 9",M,5
PI,COVID,OUTRO,"< 9",M,1
PI,INDETERMINADA,DOMICILIO,"< 9",M,1
PI,INDETERMINADA,OUTRO,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,17
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,26
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PI,PNEUMONIA,DOMICILIO,"< 9",M,2
PI,PNEUMONIA,HOSPITAL,"< 9",F,22
PI,PNEUMONIA,HOSPITAL,"< 9",M,21
PI,PNEUMONIA,OUTRO,"< 9",F,1
PI,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
PI,SEPTICEMIA,DOMICILIO,"< 9",M,1
PI,SEPTICEMIA,HOSPITAL,"< 9",F,37
PI,SEPTICEMIA,HOSPITAL,"< 9",M,53
PI,SEPTICEMIA,OUTRO,"< 9",M,1
PI,SRAG,DOMICILIO,"< 9",M,1
PI,SRAG,HOSPITAL,"< 9",M,1
PI,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,SRAG,VIA_PUBLICA,"< 9",F,1
PR,OUTRAS,DOMICILIO,"< 9",F,23
PR,OUTRAS,DOMICILIO,"< 9",M,26
PR,OUTRAS,HOSPITAL,"< 9",F,329
PR,OUTRAS,HOSPITAL,"< 9",I,5
PR,OUTRAS,HOSPITAL,"< 9",M,471
PR,OUTRAS,IGNORADO,"< 9",M,2
PR,OUTRAS,OUTRO,"< 9",F,6
PR,OUTRAS,OUTRO,"< 9",M,10
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,6
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,13
PR,OUTRAS,VIA_PUBLICA,"< 9",F,1
PR,OUTRAS,VIA_PUBLICA,"< 9",M,2
PR,COVID,HOSPITAL,"< 9",F,15
PR,COVID,HOSPITAL,"< 9",M,14
PR,INDETERMINADA,DOMICILIO,"< 9",F,3
PR,INDETERMINADA,DOMICILIO,"< 9",M,1
PR,INDETERMINADA,HOSPITAL,"< 9",M,2
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,85
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,95
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,4
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PR,PNEUMONIA,HOSPITAL,"< 9",F,44
PR,PNEUMONIA,HOSPITAL,"< 9",M,32
PR,PNEUMONIA,OUTRO,"< 9",F,1
PR,PNEUMONIA,OUTRO,"< 9",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",M,1
PR,SEPTICEMIA,HOSPITAL,"< 9",F,142
PR,SEPTICEMIA,HOSPITAL,"< 9",I,1
PR,SEPTICEMIA,HOSPITAL,"< 9",M,156
PR,SEPTICEMIA,OUTRO,"< 9",F,1
PR,SEPTICEMIA,OUTRO,"< 9",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SRAG,HOSPITAL,"< 9",F,6
PR,SRAG,HOSPITAL,"< 9",M,3
PR,SRAG,OUTRO,"< 9",F,1
RJ,OUTRAS,DOMICILIO,"< 9",F,34
RJ,OUTRAS,DOMICILIO,"< 9",M,37
RJ,OUTRAS,HOSPITAL,"< 9",,1
RJ,OUTRAS,HOSPITAL,"< 9",F,1085
RJ,OUTRAS,HOSPITAL,"< 9",I,37
RJ,OUTRAS,HOSPITAL,"< 9",M,1230
RJ,OUTRAS,IGNORADO,"< 9",M,2
RJ,OUTRAS,OUTRO,"< 9",F,10
RJ,OUTRAS,OUTRO,"< 9",M,2
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,52
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,41
RJ,OUTRAS,VIA_PUBLICA,"< 9",F,4
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,6
RJ,COVID,HOSPITAL,"< 9",F,33
RJ,COVID,HOSPITAL,"< 9",M,31
RJ,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RJ,INDETERMINADA,DOMICILIO,"< 9",M,3
RJ,INDETERMINADA,HOSPITAL,"< 9",F,7
RJ,INDETERMINADA,HOSPITAL,"< 9",M,2
RJ,INDETERMINADA,OUTRO,"< 9",F,1
RJ,INDETERMINADA,OUTRO,"< 9",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,INDETERMINADA,VIA_PUBLICA,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,70
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,95
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,7
RJ,PNEUMONIA,DOMICILIO,"< 9",M,1
RJ,PNEUMONIA,HOSPITAL,"< 9",F,83
RJ,PNEUMONIA,HOSPITAL,"< 9",M,115
RJ,PNEUMONIA,OUTRO,"< 9",F,2
RJ,PNEUMONIA,OUTRO,"< 9",M,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,7
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,12
RJ,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,433
RJ,SEPTICEMIA,HOSPITAL,"< 9",I,2
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,530
RJ,SEPTICEMIA,IGNORADO,"< 9",F,1
RJ,SEPTICEMIA,OUTRO,"< 9",F,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,6
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,7
RJ,SRAG,HOSPITAL,"< 9",F,9
RJ,SRAG,HOSPITAL,"< 9",M,10
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,OUTRAS,DOMICILIO,"< 9",F,7
RN,OUTRAS,DOMICILIO,"< 9",M,5
RN,OUTRAS,HOSPITAL,"< 9",F,98
RN,OUTRAS,HOSPITAL,"< 9",I,1
RN,OUTRAS,HOSPITAL,"< 9",M,95
RN,OUTRAS,IGNORADO,"< 9",F,1
RN,OUTRAS,IGNORADO,"< 9",M,4
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,OUTRAS,VIA_PUBLICA,"< 9",F,2
RN,OUTRAS,VIA_PUBLICA,"< 9",M,1
RN,COVID,HOSPITAL,"< 9",F,7
RN,COVID,HOSPITAL,"< 9",M,6
RN,INDETERMINADA,HOSPITAL,"< 9",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,27
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,24
RN,PNEUMONIA,DOMICILIO,"< 9",M,1
RN,PNEUMONIA,HOSPITAL,"< 9",F,11
RN,PNEUMONIA,HOSPITAL,"< 9",M,11
RN,PNEUMONIA,IGNORADO,"< 9",M,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",M,2
RN,SEPTICEMIA,HOSPITAL,"< 9",F,76
RN,SEPTICEMIA,HOSPITAL,"< 9",I,1
RN,SEPTICEMIA,HOSPITAL,"< 9",M,50
RN,SEPTICEMIA,IGNORADO,"< 9",F,1
RN,SEPTICEMIA,IGNORADO,"< 9",M,2
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,SRAG,HOSPITAL,"< 9",F,3
RN,SRAG,HOSPITAL,"< 9",M,3
RO,OUTRAS,DOMICILIO,"< 9",F,6
RO,OUTRAS,DOMICILIO,"< 9",M,7
RO,OUTRAS,HOSPITAL,"< 9",F,63
RO,OUTRAS,HOSPITAL,"< 9",I,3
RO,OUTRAS,HOSPITAL,"< 9",M,71
RO,OUTRAS,OUTRO,"< 9",F,2
RO,OUTRAS,OUTRO,"< 9",I,2
RO,OUTRAS,OUTRO,"< 9",M,4
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RO,OUTRAS,VIA_PUBLICA,"< 9",F,1
RO,OUTRAS,VIA_PUBLICA,"< 9",M,1
RO,COVID,DOMICILIO,"< 9",F,1
RO,COVID,HOSPITAL,"< 9",F,8
RO,COVID,HOSPITAL,"< 9",M,6
RO,INDETERMINADA,HOSPITAL,"< 9",F,2
RO,INDETERMINADA,HOSPITAL,"< 9",M,2
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,7
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
RO,PNEUMONIA,HOSPITAL,"< 9",F,12
RO,PNEUMONIA,HOSPITAL,"< 9",M,15
RO,SEPTICEMIA,HOSPITAL,"< 9",F,58
RO,SEPTICEMIA,HOSPITAL,"< 9",M,97
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RO,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
RO,SRAG,HOSPITAL,"< 9",F,2
RR,OUTRAS,DOMICILIO,"< 9",F,1
RR,OUTRAS,DOMICILIO,"< 9",M,1
RR,OUTRAS,HOSPITAL,"< 9",F,43
RR,OUTRAS,HOSPITAL,"< 9",M,47
RR,OUTRAS,OUTRO,"< 9",M,2
RR,COVID,DOMICILIO,"< 9",F,1
RR,COVID,HOSPITAL,"< 9",F,5
RR,COVID,HOSPITAL,"< 9",M,3
RR,INDETERMINADA,DOMICILIO,"< 9",M,1
RR,INDETERMINADA,HOSPITAL,"< 9",F,1
RR,INDETERMINADA,HOSPITAL,"< 9",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,10
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,6
RR,PNEUMONIA,HOSPITAL,"< 9",F,7
RR,PNEUMONIA,HOSPITAL,"< 9",M,4
RR,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
RR,SEPTICEMIA,HOSPITAL,"< 9",F,14
RR,SEPTICEMIA,HOSPITAL,"< 9",M,27
RR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RR,SRAG,HOSPITAL,"< 9",F,1
RR,SRAG,HOSPITAL,"< 9",M,3
RS,OUTRAS,DOMICILIO,"< 9",F,24
RS,OUTRAS,DOMICILIO,"< 9",M,19
RS,OUTRAS,HOSPITAL,"< 9",F,426
RS,OUTRAS,HOSPITAL,"< 9",I,9
RS,OUTRAS,HOSPITAL,"< 9",M,467
RS,OUTRAS,IGNORADO,"< 9",F,13
RS,OUTRAS,IGNORADO,"< 9",I,3
RS,OUTRAS,IGNORADO,"< 9",M,17
RS,OUTRAS,OUTRO,"< 9",F,2
RS,OUTRAS,OUTRO,"< 9",M,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,12
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,12
RS,OUTRAS,VIA_PUBLICA,"< 9",F,1
RS,OUTRAS,VIA_PUBLICA,"< 9",M,1
RS,COVID,DOMICILIO,"< 9",F,1
RS,COVID,HOSPITAL,"< 9",F,8
RS,COVID,HOSPITAL,"< 9",M,9
RS,COVID,OUTRO,"< 9",F,1
RS,INDETERMINADA,DOMICILIO,"< 9",M,1
RS,INDETERMINADA,HOSPITAL,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,59
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,62
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
RS,PNEUMONIA,DOMICILIO,"< 9",F,1
RS,PNEUMONIA,DOMICILIO,"< 9",M,1
RS,PNEUMONIA,HOSPITAL,"< 9",F,31
RS,PNEUMONIA,HOSPITAL,"< 9",M,30
RS,PNEUMONIA,IGNORADO,"< 9",F,3
RS,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
RS,SEPTICEMIA,HOSPITAL,"< 9",F,166
RS,SEPTICEMIA,HOSPITAL,"< 9",M,180
RS,SEPTICEMIA,IGNORADO,"< 9",F,5
RS,SEPTICEMIA,IGNORADO,"< 9",M,13
RS,SEPTICEMIA,OUTRO,"< 9",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
